,Restaurant,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time
341,ID_4120,Pune,"Konkan, Maharashtrian",150,50,3.0,6,3,30 
342,ID_2083,Hyderabad,"Cafe, Beverages, Fast Food, Desserts",250,50,3.5,158,44,65 
343,ID_4065,Kolkata,Cafe,100,50,-,-,-,30 
344,ID_7341,Bangalore,"Odia, Bengali, Salad, North Indian",100,50,3.8,51,34,30 
345,ID_911,Gurgaon,Biryani,200,50,NEW,-,-,30 
346,ID_6086,Delhi,South Indian,100,99,3.5,150,15,45 
347,ID_1796,Delhi,"Cafe, Beverages, Bakery",200,50,3.7,126,51,30 
348,ID_7915,Noida,"Italian, Pizza, Burger",200,50,3.8,78,44,30 
349,ID_7295,Hyderabad,"Bakery, Desserts, Ice Cream",150,50,3.9,76,22,45 
350,ID_7969,Noida,"North Indian, Chinese",150,50,3.3,16,10,65 
351,ID_5222,Delhi,North Indian,100,50,NEW,-,-,30 
352,ID_8023,Delhi,"North Indian, Fast Food",200,50,3.7,575,104,45 
353,ID_8450,Pune,Desserts,150,50,4.2,192,110,30 
354,ID_2407,Noida,"North Indian, Chinese, Fast Food",200,50,3.5,29,17,30 
355,ID_5193,Pune,"Desserts, Beverages",100,50,4.0,157,83,30 
356,ID_4885,Pune,"Ice Cream, Desserts",200,50,4.0,160,83,30 
357,ID_4625,Kolkata,"Fast Food, North Eastern, Momos",100,50,2.7,6,5,30 
358,ID_7913,Delhi,Pizza,150,50,3.5,4,1,30 
359,ID_7627,Noida,"North Indian, Chinese",300,50,3.3,69,26,30 
360,ID_969,Noida,Rolls,100,50,3.4,14,8,45 
361,ID_188,Bangalore,"North Indian, Mughlai",150,50,2.8,-,-,30 
362,ID_4244,Delhi,Tibetan,100,50,4.0,126,53,30 
363,ID_1862,Delhi,"North Indian, Chinese",300,50,4.3,1141,478,30 
364,ID_367,Pune,Fast Food,100,99,3.3,12,1,30 
365,ID_2063,Gurgaon,"North Indian, Fast Food",100,50,2.7,22,4,45 
366,ID_4518,Pune,"Fast Food, Sandwich",150,50,4.0,107,32,30 
367,ID_6699,Kolkata,Beverages,100,50,4.1,139,70,30 
368,ID_4776,Mumbai,Fast Food,100,50,-,-,-,30 
369,ID_5461,Noida,Paan,50,50,NEW,-,-,30 
370,ID_8595,Bangalore,Ice Cream,100,50,-,-,-,30 
371,ID_444,Noida,North Indian,100,50,3.5,22,13,30 
372,ID_921,Bangalore,"Biryani, North Indian",200,50,3.8,58,45,20 
373,ID_7134,Bangalore,"Biryani, Kebab",100,50,3.7,14,3,30 
374,ID_2973,Bangalore,"Street Food, North Indian, Mithai",200,50,4.1,113,41,30 
375,ID_18,Pune,"Pizza, Italian, Beverages",400,50,4.5,366,232,45 
376,ID_7066,Bangalore,"Beverages, Desserts, Juices",100,50,4.1,237,95,45 
377,ID_1079,Bangalore,"North Indian, Continental, Asian, Pizza",500,50,4.1,643,435,65 
378,ID_7959,Noida,North Indian,200,99,3.4,37,14,30 
379,ID_7080,Bangalore,"Juices, Beverages",50,50,3.4,9,1,30 
380,ID_6227,Noida,Rolls,100,50,NEW,-,-,30 
381,ID_6788,Pune,South Indian,100,50,2.8,6,2,30 
382,ID_1015,Hyderabad,"Continental, Desserts, Beverages, Sandwich",200,50,3.2,19,10,30 
383,ID_1966,Noida,"North Indian, Chinese",400,50,3.4,76,40,65 
384,ID_1848,Delhi,"Desserts, Ice Cream",200,50,4.0,65,39,30 
385,ID_4973,Pune,"Salad, European, Steak, Healthy Food, Beverages, Finger Food",550,50,4.2,1319,659,45 
386,ID_7547,Pune,"Ice Cream, Paan, Desserts",150,50,3.9,50,26,30 
387,ID_4674,Delhi,"North Indian, Chinese",250,50,3.5,179,53,45 
388,ID_1270,Noida,"North Indian, South Indian",150,50,-,-,-,30 
389,ID_8012,Bangalore,Desserts,150,50,3.7,-,-,30 
390,ID_2880,Delhi,"Chinese, Biryani",150,50,-,-,-,30 
391,ID_1432,Delhi,"Cafe, Chinese, Italian",300,99,4.1,803,554,45 
392,ID_7377,Bangalore,"Fast Food, Sandwich",100,50,3.8,26,6,45 
393,ID_8518,Noida,"Wraps, Fast Food",150,50,-,-,-,30 
394,ID_4601,Mumbai,"Lebanese, North Indian, Mediterranean, Biryani, Rolls, Fast Food",200,50,3.6,785,399,45 
395,ID_1752,Kolkata,"Street Food, Desserts",100,50,-,-,-,30 
396,ID_8657,Delhi,"Continental, Italian, North Indian, Chinese",200,50,3.8,286,77,30 
397,ID_8033,Delhi,"Continental, North Indian, Mughlai, Chinese, Italian",300,50,4.0,267,165,30 
398,ID_408,Pune,"Biryani, North Indian, Maharashtrian",150,50,NEW,-,-,30 
399,ID_1140,Delhi,"American, Fast Food",200,50,3.8,80,27,30 
400,ID_1706,Delhi,Chinese,150,50,3.1,4,-,30 
401,ID_6776,Delhi,"North Indian, South Indian, Chinese",200,50,3.4,27,10,30 
402,ID_6003,Pune,"Fast Food, Beverages",100,50,-,-,-,30 
403,ID_1016,Mumbai,Fast Food,150,50,-,-,-,30 
404,ID_8460,Bangalore,"Mediterranean, European, Continental",400,50,4.3,124,88,30 
405,ID_2033,Gurgaon,"North Indian, Chinese",200,50,3.4,17,4,45 
406,ID_5847,Mumbai,"Chinese, Mughlai",250,50,-,-,-,30 
407,ID_397,Bangalore,"Andhra, Biryani, Chinese",150,50,NEW,-,-,30 
408,ID_1353,Noida,Bakery,150,50,3.7,21,20,30 
409,ID_3451,Noida,"Chinese, North Indian",200,50,3.5,110,35,45 
410,ID_195,Mumbai,"Mughlai, North Indian, Chinese, Seafood",150,50,4.0,1210,503,45 
411,ID_4672,Kolkata,"Chinese, North Indian",150,50,2.5,17,5,30 
412,ID_8101,Mumbai,"Fast Food, Italian",200,50,3.4,16,4,30 
413,ID_5925,Bangalore,"North Indian, Fast Food",200,50,-,-,-,30 
414,ID_2083,Hyderabad,"Cafe, Beverages, Fast Food, Desserts",250,50,3.5,158,44,65 
415,ID_6296,Delhi,North Indian,150,50,3.4,18,8,30 
416,ID_6954,Gurgaon,Chinese,350,50,3.9,81,47,65 
417,ID_6678,Delhi,Lebanese,100,50,-,-,-,30 
418,ID_3146,Bangalore,"Biryani, Chinese, North Indian",150,50,3.3,93,13,65 
419,ID_1000,Bangalore,"Bohri, Biryani",250,50,3.7,96,55,30 
420,ID_7297,Noida,Bakery,150,99,-,-,-,45 
421,ID_8522,Noida,"Rolls, North Indian, Chinese",200,50,-,-,-,30 
422,ID_6738,Hyderabad,"South Indian, Beverages",100,50,3.3,1097,57,45 
423,ID_5899,Delhi,North Indian,150,50,3.6,16,4,65 
424,ID_607,Pune,"Bakery, Fast Food",200,50,3.7,101,44,120 
425,ID_7223,Noida,Bakery,150,50,3.7,79,12,30 
426,ID_869,Noida,"Biryani, Mughlai",200,99,2.9,6,2,30 
427,ID_3008,Pune,"Continental, Beverages, Desserts, Fast Food",500,50,4.1,1552,855,30 
428,ID_2533,Bangalore,"North Indian, Fast Food",150,50,3.8,154,71,45 
429,ID_3879,Bangalore,"North Indian, Bengali, Chinese, Odia",200,50,2.6,19,11,30 
430,ID_2851,Mumbai,"Juices, Beverages",100,50,3.2,9,2,45 
431,ID_6486,Bangalore,"Fast Food, Beverages",50,50,-,-,-,30 
432,ID_1165,Gurgaon,"North Indian, Kebab, Biryani",500,99,4.2,671,301,65 
433,ID_3372,Hyderabad,North Indian,100,50,NEW,-,-,30 
434,ID_3605,Bangalore,Burger,150,50,3.4,40,17,30 
435,ID_6627,Delhi,"Beverages, Fast Food",150,50,NEW,-,-,30 
436,ID_366,Pune,"Fast Food, Street Food, Beverages",100,50,NEW,-,-,30 
437,ID_2739,Bangalore,Bakery,100,50,-,-,-,30 
438,ID_203,Delhi,North Indian,100,50,3.3,20,11,30 
439,ID_5893,Noida,"North Indian, South Indian, Chinese, Desserts",200,50,2.8,11,5,30 
440,ID_689,Delhi,"Pizza, Continental, Fast Food",200,50,3.3,22,10,30 
441,ID_3492,Delhi,"Fast Food, Chinese",150,50,NEW,-,-,30 
442,ID_5947,Mumbai,"Rolls, Lebanese",100,50,3.7,55,25,30 
443,ID_8492,Pune,"Cafe, Fast Food, Beverages",200,50,3.7,31,17,30 
444,ID_2629,Mumbai,"Fast Food, Pizza",150,50,3.0,73,28,45 
445,ID_4398,Gurgaon,"Biryani, Mughlai, Kebab",100,50,NEW,-,-,30 
446,ID_1166,Noida,North Indian,300,50,4.7,81,74,45 
447,ID_4536,Bangalore,"Beverages, Ice Cream",100,50,-,-,-,30 
448,ID_5873,Noida,"North Indian, Afghan, Lebanese",200,50,3.3,17,4,30 
449,ID_3644,Delhi,"Fast Food, Beverages",200,50,3.3,9,4,30 
450,ID_6575,Delhi,"North Indian, Chinese, Mughlai",300,50,3.7,104,47,45 
451,ID_241,Bangalore,Fast Food,150,50,3.5,24,9,30 
452,ID_2794,Bangalore,"Beverages, Desserts, Ice Cream",200,50,4.0,53,42,20 
453,ID_2996,Bangalore,"South Indian, Chinese",100,50,3.4,9,1,30 
454,ID_5393,Kolkata,"South Indian, Continental, Fast Food",300,99,3.9,232,105,65 
455,ID_8610,Pune,"North Indian, Asian, Biryani, Chinese",400,50,4.0,648,305,30 
456,ID_7170,Pune,"European, Italian, Pizza, Fast Food",200,50,NEW,-,-,30 
457,ID_1487,Bangalore,"Fast Food, Tea, Beverages",100,50,4.1,124,48,45 
458,ID_5241,Delhi,"Fast Food, Italian, Chinese, Desserts, Beverages",200,50,3.7,228,94,45 
459,ID_7014,Pune,"Chinese, North Indian, Maharashtrian",250,50,3.3,47,23,30 
460,ID_3325,Delhi,Chinese,150,50,3.8,140,36,30 
461,ID_3541,Mumbai,"Desserts, Ice Cream, Beverages",150,50,3.8,100,13,45 
462,ID_2991,Kolkata,South Indian,100,50,3.7,75,16,30 
463,ID_5380,Gurgaon,"North Indian, Mithai, Fast Food, South Indian, Chinese",200,50,4.0,1169,336,30 
464,ID_5817,Delhi,"Chinese, Momos",150,50,3.9,1450,307,45 
465,ID_135,Mumbai,"Ice Cream, Desserts",100,50,-,-,-,30 
466,ID_988,Pune,"Chinese, North Indian, Mughlai",350,50,3.9,2768,1369,30 
467,ID_91,Delhi,"Momos, Rolls",100,50,3.6,52,11,30 
468,ID_515,Kolkata,Fast Food,100,50,3.8,61,11,30 
469,ID_5832,Noida,"Chinese, South Indian, North Indian",200,50,3.6,92,49,30 
470,ID_6588,Mumbai,Fast Food,100,50,2.8,12,6,30 
471,ID_7184,Kolkata,"Fast Food, Healthy Food, Sandwich, Salad",200,50,3.7,132,52,30 
472,ID_2879,Mumbai,"South Indian, North Indian, Fast Food",200,50,3.7,182,107,45 
473,ID_8450,Mumbai,"Cafe, Desserts, Fast Food, Beverages",200,0,4.3,102,76,30 
474,ID_2977,Hyderabad,South Indian,150,99,4.1,1008,245,45 
475,ID_1867,Noida,"North Indian, Chinese, Mughlai",300,50,3.6,179,95,45 
476,ID_4581,Delhi,"North Indian, Chinese, Street Food, Fast Food",150,50,3.2,8,1,30 
477,ID_8361,Noida,"Chinese, Fast Food",200,50,3.4,66,4,30 
478,ID_5383,Bangalore,"Biryani, Mughlai, Chinese, Seafood",250,50,-,-,-,30 
479,ID_5778,Pune,"South Indian, Fast Food, North Indian",200,50,3.7,68,26,30 
480,ID_3930,Gurgaon,"Mithai, Street Food",100,50,NEW,-,-,45 
481,ID_4420,Delhi,"North Indian, Mughlai",100,50,3.4,14,8,30 
482,ID_3163,Hyderabad,"South Indian, Fast Food, Desserts",150,50,3.8,892,70,45 
483,ID_4691,Noida,"North Indian, Chinese",200,50,NEW,-,-,30 
484,ID_4625,Kolkata,"Fast Food, North Eastern, Momos",100,50,-,-,-,30 
485,ID_7344,Bangalore,"Mughlai, North Indian, Rolls",200,50,3.9,189,124,45 
486,ID_7678,Pune,"Asian, Continental, North Indian",500,50,4.6,1507,1131,30 
487,ID_694,Bangalore,"Ice Cream, Desserts, Beverages",100,50,3.8,60,23,30 
488,ID_6618,Delhi,"Beverages, Fast Food, Ice Cream",200,50,3.7,302,155,45 
489,ID_3673,Pune,Street Food,50,50,3.4,14,-,30 
490,ID_2937,Mumbai,"Bakery, Desserts",200,50,3.6,28,11,30 
491,ID_5633,Mumbai,"Pizza, Fast Food",200,99,4.3,110,76,45 
492,ID_5371,Gurgaon,"Mithai, North Indian",200,50,3.3,26,2,30 
493,ID_7880,Pune,"Cafe, Fast Food",300,50,3.9,95,53,45 
494,ID_3913,Bangalore,Mangalorean,150,50,3.5,10,-,30 
495,ID_4939,Mumbai,"Fast Food, Italian, Chinese",150,99,3.4,256,90,65 
496,ID_2682,Noida,"North Indian, Chinese",100,50,3.4,15,7,30 
497,ID_5683,Noida,"Pizza, Fast Food",100,50,NEW,-,-,30 
498,ID_3548,Pune,"Ice Cream, Desserts, Fast Food",150,50,4.2,542,366,30 
499,ID_2772,Gurgaon,"Chinese, Continental, Italian, Healthy Food, Asian, North Indian, Pizza, Desserts",200,50,3.1,41,25,45 
500,ID_4468,Delhi,"South Indian, Chinese",150,50,3.7,177,30,30 
501,ID_2872,Pune,"North Indian, Chinese",200,50,3.3,13,9,30 
502,ID_4419,Bangalore,"North Indian, Mughlai, Chinese, Biryani, Rolls",200,50,3.6,894,256,30 
503,ID_6115,Hyderabad,"Biryani, North Indian, Chinese, Kebab",200,50,4.0,157,17,30 
504,ID_7302,Pune,"Finger Food, Salad, Continental, Italian, Sandwich",600,50,4.2,1392,739,45 
505,ID_6249,Bangalore,"Fast Food, Beverages",150,50,3.1,17,9,30 
506,ID_566,Pune,"Chinese, Biryani, North Indian",200,50,3.4,29,11,30 
507,ID_99,Bangalore,"South Indian, Street Food, Fast Food",100,50,3.8,101,38,30 
508,ID_4625,Bangalore,"Fast Food, North Eastern, Momos",100,50,-,-,-,30 
509,ID_6030,Pune,"Street Food, Fast Food, Beverages",200,50,3.8,150,64,45 
510,ID_4276,Delhi,"North Indian, Mughlai",800,50,4.0,646,351,45 
511,ID_2976,Delhi,"South Indian, North Indian, Chinese",300,50,3.8,323,141,65 
512,ID_2727,Bangalore,"Chinese, Thai, Continental",150,99,3.8,56,15,30 
513,ID_3871,Delhi,North Indian,250,50,3.5,488,169,45 
514,ID_2286,Delhi,"North Indian, Chinese",200,50,4.3,250,121,30 
515,ID_4627,Pune,Street Food,100,50,4.0,31,23,30 
516,ID_2595,Noida,"Bakery, Desserts",150,50,3.3,7,1,30 
517,ID_5708,Delhi,"Pizza, Fast Food",400,50,3.8,630,240,30 
518,ID_5791,Noida,Bakery,250,50,-,-,-,65 
519,ID_6982,Delhi,South Indian,100,50,3.2,11,-,30 
520,ID_692,Noida,"Italian, North Indian, Chinese",800,50,4.1,903,556,45 
521,ID_7497,Pune,Maharashtrian,100,0,3.3,12,1,30 
522,ID_4658,Noida,"North Indian, Fast Food",150,50,3.6,43,11,30 
523,ID_4749,Bangalore,"Desserts, Ice Cream",100,50,3.8,15,5,30 
524,ID_5408,Mumbai,"North Indian, South Indian, Chinese, Beverages",150,50,-,-,-,30 
525,ID_4625,Kolkata,"Fast Food, North Eastern, Momos",100,50,-,-,-,30 
526,ID_7130,Bangalore,Biryani,150,50,3.4,9,-,30 
527,ID_4587,Delhi,"North Indian, Street Food",200,99,3.1,6,1,30 
528,ID_6379,Hyderabad,"North Indian, Chinese",100,50,-,-,-,30 
529,ID_5083,Pune,"Chinese, Fast Food",100,50,3.1,4,2,30 
530,ID_4247,Bangalore,Beverages,100,50,3.0,11,4,45 
531,ID_4478,Delhi,"Cafe, Italian, North Indian, Chinese",400,50,4.0,387,220,45 
532,ID_342,Pune,South Indian,100,50,3.6,33,8,30 
533,ID_3801,Noida,Bakery,150,99,-,-,-,65 
534,ID_8343,Bangalore,"South Indian, Chinese",100,50,3.9,25,9,30 
535,ID_1036,Delhi,"North Indian, Thai, Goan, Mughlai, Seafood",200,99,4.1,-,-,30 
536,ID_4311,Gurgaon,"North Indian, Mughlai, Kebab",500,99,4.1,872,502,65 
537,ID_1156,Bangalore,"Burger, Fast Food, Desserts, Beverages",150,50,-,-,-,30 
538,ID_5321,Delhi,"Biryani, Hyderabadi, North Indian, Mughlai",100,50,2.8,-,-,30 
539,ID_5214,Bangalore,"North Indian, Chinese",200,50,3.4,80,46,30 
540,ID_3678,Hyderabad,South Indian,100,50,3.4,18,1,30 
541,ID_4517,Delhi,"North Indian, South Indian, Chinese",300,50,NEW,-,-,30 
542,ID_1605,Delhi,"North Indian, Rolls",250,50,-,-,-,30 
543,ID_1175,Pune,"Fast Food, Street Food, Beverages",200,50,3.6,109,8,45 
544,ID_7573,Mumbai,"Desserts, South Indian",200,50,4.5,127,80,30 
545,ID_3806,Delhi,North Indian,200,50,3.2,22,3,45 
546,ID_5404,Noida,"Desserts, Bakery",100,50,-,-,-,30 
547,ID_8481,Delhi,"Chinese, Healthy Food",200,50,3.9,649,351,45 
548,ID_5136,Delhi,"Street Food, North Indian, Mithai, South Indian, Burger, Beverages",150,50,4.0,298,66,30 
549,ID_1881,Gurgaon,North Indian,100,50,3.3,9,1,30 
550,ID_5964,Mumbai,North Indian,250,50,4.0,353,176,30 
551,ID_2483,Hyderabad,"Fast Food, North Indian, Biryani, Rolls, Wraps",250,50,3.9,418,121,65 
552,ID_5708,Pune,"Pizza, Fast Food, Italian",400,200,2.6,986,691,45 
553,ID_3547,Mumbai,Desserts,100,50,4.0,168,102,65 
554,ID_4292,Bangalore,"Arabian, North Indian, Mughlai, Chinese, Beverages, Desserts",350,50,4.2,431,259,30 
555,ID_3368,Bangalore,Kerala,100,50,3.8,50,18,30 
556,ID_5176,Delhi,"South Indian, Fast Food, Mithai",100,50,3.5,229,30,45 
557,ID_7901,Noida,"North Indian, Chinese, Beverages",600,50,4.3,857,621,65 
558,ID_1368,Pune,Bakery,200,50,4.2,242,94,80 
559,ID_3884,Pune,"Fast Food, Street Food",100,50,3.4,18,7,30 
560,ID_1872,Gurgaon,"Chinese, North Indian, Fast Food",350,50,3.4,29,12,65 
561,ID_6132,Pune,"North Indian, Chinese, Fast Food",200,50,4.0,689,310,30 
562,ID_3081,Delhi,"North Indian, Chinese",200,50,3.1,21,3,45 
563,ID_8585,Delhi,"Bakery, Desserts, Fast Food",200,50,3.1,8,2,45 
564,ID_2125,Bangalore,"North Indian, Street Food, Chinese",200,50,3.7,660,391,65 
565,ID_4729,Mumbai,"North Indian, Italian, Continental, Finger Food",500,50,3.9,268,142,45 
566,ID_3768,Mumbai,Street Food,50,50,3.8,-,-,30 
567,ID_7231,Delhi,"North Indian, Chinese",250,50,3.9,915,721,45 
568,ID_3754,Delhi,"Fast Food, Desserts",200,50,3.7,110,56,65 
569,ID_1780,Delhi,Chinese,100,50,3.0,12,2,30 
570,ID_2065,Bangalore,"North Indian, Chinese, Arabian, Mughlai",200,50,NEW,-,-,30 
571,ID_1270,Noida,"North Indian, South Indian",150,50,-,-,-,30 
572,ID_8407,Mumbai,Desserts,150,50,-,-,-,30 
573,ID_3117,Kolkata,"Mishti, Fast Food, South Indian",100,50,4.0,381,89,65 
574,ID_3777,Bangalore,"Beverages, Fast Food",100,50,3.8,10,4,30 
575,ID_8,Noida,"Desserts, Fast Food",200,50,3.9,334,189,45 
576,ID_6066,Gurgaon,North Indian,200,50,3.7,61,7,30 
577,ID_1348,Noida,"Bakery, Desserts",200,50,4.4,214,169,65 
578,ID_7042,Delhi,"Chinese, Fast Food",100,50,-,-,-,30 
579,ID_8062,Bangalore,"Asian, Chinese, Continental, Italian",350,50,4.3,249,139,30 
580,ID_6815,Pune,Maharashtrian,100,50,NEW,-,-,30 
581,ID_5125,Pune,"Fast Food, Pizza, Desserts",200,50,3.4,20,5,30 
582,ID_8170,Gurgaon,North Indian,200,50,3.4,-,-,30 
583,ID_4945,Mumbai,"Street Food, Fast Food",100,50,NEW,-,-,30 
584,ID_6760,Delhi,"North Indian, South Indian, Chinese, Street Food",200,50,3.5,121,41,30 
585,ID_1510,Gurgaon,North Indian,200,50,3.1,4,1,30 
586,ID_5773,Pune,Maharashtrian,150,50,NEW,-,-,45 
587,ID_8254,Noida,"Ice Cream, Beverages",100,50,-,-,-,30 
588,ID_1190,Mumbai,"North Indian, Chinese, Mughlai, Maharashtrian",250,50,3.2,74,36,30 
589,ID_1140,Bangalore,"Burger, Fast Food, Beverages",200,50,4.0,2037,1062,65 
590,ID_1023,Noida,Bengali,200,50,NEW,-,-,30 
591,ID_6765,Pune,"Mithai, Gujarati",150,50,3.4,19,10,30 
592,ID_7858,Pune,"Continental, North Indian, Thai",550,50,4.6,391,220,30 
593,ID_5538,Kolkata,"North Indian, Beverages",100,50,2.7,7,-,30 
594,ID_575,Kolkata,"Biryani, North Indian",100,50,3.1,7,2,30 
595,ID_4301,Mumbai,Paan,50,50,-,-,-,30 
596,ID_36,Gurgaon,"Bakery, Fast Food",250,50,2.7,5,3,120 
597,ID_1402,Bangalore,"Chinese, Seafood, Biryani",350,50,3.4,205,97,45 
598,ID_6001,Delhi,"North Indian, Chinese, Mughlai, Fast Food, Beverages",250,0,4.0,1270,741,65 
599,ID_1168,Delhi,"North Indian, Chinese, Italian, Fast Food",550,50,4.1,897,565,45 
600,ID_5968,Bangalore,"Biryani, Chinese, North Indian",250,50,3.0,13,2,65 
601,ID_3540,Pune,"Fast Food, North Indian, Beverages",200,50,4.0,421,165,45 
602,ID_8529,Delhi,"Cafe, Fast Food",300,50,4.5,1349,972,65 
603,ID_7305,Mumbai,"North Indian, Chinese, Continental, Seafood",400,99,3.9,239,98,65 
604,ID_2646,Pune,"Cafe, Chinese",150,50,3.2,73,34,65 
605,ID_3446,Bangalore,"Bengali, Seafood, Rolls",250,50,3.7,318,187,45 
606,ID_5187,Delhi,"North Indian, Chinese",200,50,3.3,9,2,30 
607,ID_7633,Noida,Chinese,200,50,NEW,-,-,30 
608,ID_350,Delhi,"North Indian, Chinese",150,50,2.9,41,15,30 
609,ID_7072,Hyderabad,South Indian,150,50,3.3,9,3,30 
610,ID_2772,Bangalore,"Chinese, Continental, Italian, Healthy Food, Asian, North Indian, Pizza, Desserts",200,50,3.7,697,314,45 
611,ID_8170,Pune,"North Indian, Biryani, Kebab, BBQ",200,50,3.5,21,9,30 
612,ID_3775,Bangalore,"Juices, Fast Food",100,50,4.0,113,60,30 
613,ID_8199,Pune,"North Indian, Chinese",150,50,3.7,59,21,30 
614,ID_815,Bangalore,"Bakery, Sandwich, Desserts",200,50,3.9,39,25,30 
615,ID_1969,Bangalore,"Fast Food, Chinese",100,50,3.6,17,4,30 
616,ID_5384,Gurgaon,"Burger, Sandwich, Finger Food, Beverages",300,50,3.9,64,11,30 
617,ID_7131,Delhi,North Indian,250,50,NEW,-,-,30 
618,ID_94,Gurgaon,Biryani,150,50,3.5,64,15,30 
619,ID_1701,Delhi,Chinese,250,50,-,-,-,30 
620,ID_1784,Noida,"Rolls, North Indian, Chinese, Momos, Biryani",200,50,3.7,50,30,30 
621,ID_349,Noida,"North Indian, South Indian, Chinese",150,99,3.0,318,64,65 
622,ID_7481,Delhi,Thai,400,99,4.2,368,136,65 
623,ID_4028,Kolkata,"Bengali, Chinese",100,50,3.0,13,5,30 
624,ID_4372,Mumbai,"Desserts, Beverages",100,50,3.2,4,2,30 
625,ID_3065,Bangalore,"Fast Food, Street Food, Juices",100,50,3.6,646,214,45 
626,ID_2944,Bangalore,"Biryani, North Indian",150,50,3.3,7,3,30 
627,ID_6705,Mumbai,"North Indian, Chinese, South Indian, Fast Food, Street Food",300,50,4.2,305,167,30 
628,ID_3053,Bangalore,Mithai,100,50,3.1,8,1,30 
629,ID_3929,Delhi,"Mithai, North Indian",100,50,3.8,241,88,45 
630,ID_429,Kolkata,Street Food,150,50,4.1,260,123,45 
631,ID_3565,Bangalore,"Biryani, Mughlai, Chinese, Arabian",300,50,3.7,572,167,45 
632,ID_2301,Noida,"Pizza, Fast Food",200,0,3.7,684,97,30 
633,ID_1249,Pune,Fast Food,150,50,3.2,13,1,45 
634,ID_1013,Bangalore,"Desserts, Ice Cream",100,50,3.3,5,-,30 
635,ID_2268,Delhi,"North Indian, Chinese",200,50,3.7,83,41,45 
636,ID_6774,Mumbai,"Chinese, North Indian, Fast Food, Biryani",150,50,2.8,4,3,30 
637,ID_7836,Gurgaon,"South Indian, North Indian, Chinese, Fast Food",150,50,3.2,14,-,65 
638,ID_8549,Delhi,Street Food,50,50,3.4,16,5,30 
639,ID_6236,Noida,"Fast Food, Rolls",150,99,3.5,49,27,65 
640,ID_7082,Hyderabad,South Indian,150,50,3.8,385,20,45 
641,ID_3363,Pune,"North Indian, Maharashtrian",200,50,3.8,189,47,30 
642,ID_4578,Pune,"South Indian, Street Food",100,50,3.7,184,67,30 
643,ID_2628,Noida,"North Indian, Chinese",200,50,3.7,40,35,30 
644,ID_4625,Noida,"North Eastern, Momos, Fast Food, Beverages, Tibetan",100,50,2.9,4,3,30 
645,ID_2457,Delhi,"North Indian, Chinese, Continental, Italian",600,50,4.2,910,572,45 
646,ID_1784,Delhi,"Chinese, North Indian, Rolls, Biryani, Momos",200,50,3.9,992,513,45 
647,ID_2133,Hyderabad,South Indian,50,50,3.8,382,110,45 
648,ID_1292,Noida,"Maharashtrian, Healthy Food",100,50,3.4,8,5,30 
649,ID_8544,Gurgaon,"South Indian, North Indian",200,50,3.0,5,-,30 
650,ID_2833,Hyderabad,Mithai,100,50,4.1,551,24,30 
651,ID_6774,Mumbai,"Chinese, North Indian, Fast Food, Biryani",150,50,2.8,4,3,30 
652,ID_4762,Mumbai,Mithai,100,50,3.2,40,17,30 
653,ID_4034,Gurgaon,"Biryani, North Indian, Mughlai, Kebab",300,99,4.1,354,171,65 
654,ID_2132,Mumbai,Fast Food,100,50,3.3,10,4,30 
655,ID_5779,Pune,Fast Food,150,50,4.3,140,55,30 
656,ID_7897,Pune,"North Indian, Chinese",150,50,3.9,656,183,45 
657,ID_1366,Bangalore,Desserts,150,50,3.9,81,26,45 
658,ID_4861,Gurgaon,"North Indian, Mughlai",350,50,3.8,179,84,45 
659,ID_8495,Mumbai,"Continental, North Indian, Italian, Beverages, Desserts",200,50,3.6,68,25,65 
660,ID_4774,Delhi,"Fast Food, Pizza",200,50,3.5,19,10,30 
661,ID_6836,Pune,"South Indian, Italian, Chinese",150,50,3.6,111,61,30 
662,ID_2615,Delhi,"North Indian, Chinese",200,50,-,-,-,30 
663,ID_1925,Pune,Fast Food,150,50,3.5,19,6,30 
664,ID_6705,Mumbai,"North Indian, Chinese, South Indian, Fast Food, Street Food",300,50,4.2,305,167,30 
665,ID_427,Delhi,"North Indian, Chinese",100,50,3.4,207,107,45 
666,ID_4585,Delhi,"Mithai, Bakery, Fast Food",100,50,4.0,389,252,30 
667,ID_8506,Mumbai,"Fast Food, Street Food",100,50,3.3,24,10,45 
668,ID_4369,Pune,"North Indian, Chinese",400,99,3.7,263,120,65 
669,ID_1074,Mumbai,"Mithai, Fast Food",150,50,3.5,6,2,30 
670,ID_714,Pune,"North Indian, Mughlai",200,50,3.8,126,70,30 
671,ID_5802,Delhi,"North Indian, Chinese",350,50,3.6,397,119,45 
672,ID_1899,Noida,"Street Food, Fast Food",100,50,3.2,11,5,30 
673,ID_2536,Delhi,"North Indian, Fast Food, Chinese, Continental",500,50,3.8,90,60,45 
674,ID_2102,Delhi,Mughlai,300,99,4.1,394,305,65 
675,ID_2450,Noida,"Chinese, North Indian, Momos",100,50,3.5,64,26,30 
676,ID_2376,Hyderabad,South Indian,50,50,3.5,12,2,30 
677,ID_2709,Bangalore,"North Indian, South Indian",200,50,3.1,12,5,45 
678,ID_1854,Bangalore,"North Indian, Chinese",200,50,3.5,13,-,30 
679,ID_1796,Noida,"Cafe, Beverages, Bakery",200,50,4.1,343,256,45 
